fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,reportedEPS,Sector,Industry
2013-12-31,5412563000.0,3058763000.0,604965000.0,1200405000.0,,,262729000.0,133605000.0,223591000.0,2091071000.0,2091071000.0,,595440000.0,,595440000.0,151937000.0,129124000.0,4079002000.0,2154203000.0,108435000.0,215767000.0,,54018000.0,579209000.0,,529500000.0,,500000000.0,500000000.0,1775983000.0,79209000.0,1333561000.0,,552485000.0,60000.0,59607001.0,NFLX,1257359000,4374562000.0,3117203000,3083256000.0,228347000,1122090000.0,378769000.0,2114200000,,-29142000.0,,29142000.0,-33529000.0,-28131000.0,,2241680000.0,171074000,58671000,54271000.0,112403000.0,113059000.0,200216000,2470027000.0,112403000,0.29,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2012-12-31,3967890000.0,2240791000.0,290291000.0,748078000.0,,,221091000.0,131681000.0,204356000.0,1506008000.0,1506008000.0,,457787000.0,,457787000.0,124551000.0,89410000.0,3223217000.0,1675926000.0,86468000.0,169472000.0,,53139000.0,270669000.0,,200000000.0,,200000000.0,200000000.0,1366847000.0,70669000.0,744673000.0,,440082000.0,56000.0,55398615.0,NFLX,983416000,3609282000.0,2652058000,2625866000.0,49992000,981616000.0,329008000.0,1824774000,,-19986000.0,,19986000.0,-4000000.0,474000.0,,45469000.0,30480000,13328000,19986000.0,17152000.0,19365000.0,50466000,95935000.0,17152000,0.05,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2011-12-31,3069196000.0,1830857000.0,508053000.0,797811000.0,,,191905000.0,136353000.0,169685000.0,1046934000.0,1046934000.0,,289758000.0,,289758000.0,57330000.0,55052000.0,2426386000.0,1225055000.0,86992000.0,148796000.0,,2319000.0,261703000.0,,200000000.0,,200000000.0,200000000.0,7155000.0,61703000.0,642810000.0,,422930000.0,55000.0,55398615.0,NFLX,1164676000,3204577000.0,2039901000,1789596000.0,376068000,819675000.0,259033000.0,788608000,,-20025000.0,,20025000.0,0.0,-16546000.0,,43747000.0,359522000,133396000,20025000.0,226126000.0,226082000.0,379547000,423294000.0,226126000,0.61,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2010-12-31,982067000.0,637231000.0,194499000.0,350387000.0,,,160127000.0,128570000.0,136579000.0,180973000.0,180973000.0,,155888000.0,,155888000.0,43621000.0,35293000.0,691903000.0,388579000.0,54129000.0,127183000.0,2083000.0,2083000.0,303324000.0,,236206000.0,2083000.0,225000000.0,236206000.0,3911000.0,55145000.0,290164000.0,,237739000.0,53000.0,52781949.0,NFLX,805270000,2162625000.0,1357355000,1154109000.0,283641000,364394000.0,163329000.0,521629000,,-19629000.0,,19629000.0,,-15945000.0,,38099000.0,267696000,106843000,19629000.0,160853000.0,161330000.0,287325000,325424000.0,160853000,0.41,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2009-12-31,679734000.0,411013000.0,134224000.0,320242000.0,,,159911000.0,131653000.0,,108810000.0,108810000.0,,,,186018000.0,26701000.0,12300000.0,480591000.0,227436000.0,92542000.0,,1410000.0,1410000.0,217650000.0,,236572000.0,1410000.0,200000000.0,386018000.0,33387000.0,16583000.0,199143000.0,0.0,198817000.0,53000.0,53440073.0,NFLX,590998000,1670269000.0,1079271000,909461000.0,191939000,289077000.0,114542000.0,399059000,,-6475000.0,,6475000.0,,6728000.0,,38044000.0,192192000,76332000,6475000.0,115860000.0,116049000.0,198667000,236711000.0,115860000,0.28,TRADE & SERVICES,SERVICES-VIDEO TAPE RENTAL
2023-12-31,32823000000.0,3804000000.0,458000000.0,458000000.0,173000000.0,2870000000.0,29865000000.0,39401000000.0,22826000000.0,10013000000.0,759000000.0,9254000000.0,606000000.0,606000000.0,,303000000.0,1010000000.0,25927000000.0,4226000000.0,1709000000.0,578000000.0,334000000.0,281000000.0,22690000000.0,321000000.0,16229000000.0,334000000.0,,16229000000.0,1605000000.0,1092000000.0,6903000000.0,12751000000.0,14334000000.0,6000000.0,401500000.0,WM,4807000000,19878000000.0,15071000000,12606000000.0,3575000000,1926000000.0,,2476000000,,-590000000.0,,590000000.0,20468000000.0,6000000.0,,129000000.0,3049000000,745000000,590000000.0,2276000000.0,2336000000.0,3575000000,3768000000.0,2304000000,6.19,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2022-12-31,31367000000.0,3551000000.0,351000000.0,351000000.0,164000000.0,2752000000.0,28600000000.0,37018000000.0,21627000000.0,10150000000.0,827000000.0,9323000000.0,578000000.0,578000000.0,,284000000.0,1021000000.0,24503000000.0,4394000000.0,1766000000.0,589000000.0,414000000.0,370000000.0,21109000000.0,258000000.0,15060000000.0,414000000.0,,15060000000.0,1625000000.0,1106000000.0,6849000000.0,11569000000.0,13167000000.0,6000000.0,407900000.0,WM,4770000000,19294000000.0,14524000000,12294000000.0,3365000000,1938000000.0,,2280000000,,-425000000.0,445000000.0,425000000.0,19719000000.0,-2000000.0,,129000000.0,2916000000,678000000,425000000.0,2240000000.0,2152000000.0,3365000000,3470000000.0,2238000000,5.59,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2021-12-31,29097000000.0,3069000000.0,118000000.0,118000000.0,135000000.0,2546000000.0,27178000000.0,34592000000.0,20537000000.0,9926000000.0,898000000.0,9028000000.0,432000000.0,767000000.0,,270000000.0,903000000.0,21971000000.0,4082000000.0,1375000000.0,571000000.0,708000000.0,661000000.0,18348000000.0,291000000.0,13499000000.0,708000000.0,,13499000000.0,1428000000.0,1125000000.0,7124000000.0,10072000000.0,12004000000.0,6000000.0,416100000.0,WM,4103000000,17348000000.0,13245000000,11111000000.0,2965000000,1864000000.0,,2125000000,,-388000000.0,401000000.0,388000000.0,17736000000.0,5000000.0,,143000000.0,2348000000,532000000,608000000.0,1817000000.0,1794000000.0,2965000000,2879000000.0,1816000000,4.85,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2020-12-31,29345000000.0,3540000000.0,553000000.0,867000000.0,124000000.0,2624000000.0,26657000000.0,33099000000.0,19337000000.0,10018000000.0,1024000000.0,8994000000.0,740000000.0,426000000.0,314000000.0,239000000.0,866000000.0,21891000000.0,3553000000.0,1121000000.0,539000000.0,551000000.0,501000000.0,18791000000.0,314000000.0,13902000000.0,551000000.0,,13902000000.0,1342000000.0,1051000000.0,7452000000.0,8881000000.0,11159000000.0,6000000.0,422800000.0,WM,3345000000,14701000000.0,11356000000,9341000000.0,2434000000,1728000000.0,,2033000000,,-473000000.0,486000000.0,473000000.0,15174000000.0,5000000.0,,107000000.0,1893000000,397000000,526000000.0,1496000000.0,1543000000.0,2434000000,2473000000.0,1496000000,4.03,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2019-12-31,27743000000.0,6209000000.0,3561000.0,3938000000.0,106000000.0,1949000000.0,22332000000.0,12893000000.0,18657000000.0,7053000000.0,521000000.0,6532000000.0,860000000.0,483000000.0,377000000.0,223000000.0,792000000.0,20673000000.0,3144000000.0,1065000000.0,534000000.0,218000000.0,103000000.0,17529000000.0,323000000.0,13594000000.0,79000000.0,,13594000000.0,1327000000.0,912000000.0,7068000000.0,8571000000.0,10592000000.0,6000000.0,424300000.0,WM,3533000000,14912000000.0,11379000000,9496000000.0,2706000000,1631000000.0,,1895000000,,-485000000.0,466000000.0,485000000.0,15397000000.0,-50000000.0,,106000000.0,2104000000,434000000,570000000.0,1671000000.0,1749000000.0,2706000000,2695000000.0,1670000000,4.43,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2018-12-31,22650000000.0,2645000000.0,61000000.0,61000000.0,102000000.0,1931000000.0,20005000000.0,11942000000.0,18264000000.0,7002000000.0,572000000.0,6430000000.0,406000000.0,406000000.0,257000000.0,207000000.0,359000000.0,16374000000.0,3108000000.0,1037000000.0,522000000.0,432000000.0,432000000.0,13266000000.0,,9594000000.0,432000000.0,,-52000000.0,1117000000.0,553000000.0,6275000000.0,8434000000.0,9797000000.0,6000000.0,424000000.0,WM,3621000000,14561000000.0,10940000000,9249000000.0,2789000000,1453000000.0,,1649000000,,-400000000.0,415000000.0,400000000.0,14961000000.0,2000000.0,,101000000.0,2378000000,453000000,400000000.0,1923000000.0,1835000000.0,2789000000,2879000000.0,1925000000,4.2,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2017-12-31,21829000000.0,2694000000.0,22000000.0,22000000.0,96000000.0,1805000000.0,19205000000.0,11559000000.0,17704000000.0,6794000000.0,547000000.0,6247000000.0,269000000.0,269000000.0,,202000000.0,264000000.0,15787000000.0,3262000000.0,1040000000.0,503000000.0,739000000.0,739000000.0,12525000000.0,,8752000000.0,739000000.0,,-56000000.0,-503000000.0,755000000.0,6019000000.0,7516000000.0,8588000000.0,6000000.0,433300000.0,WM,3767000000,14485000000.0,10718000000,9021000000.0,2636000000,1468000000.0,,1702000000,,-383000000.0,431000000.0,383000000.0,14000000.0,-8000000.0,,96000000.0,2191000000,242000000,389000000.0,1949000000.0,2037000000.0,2636000000,2670000000.0,1949000000,3.22,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2016-12-31,20859000000.0,2376000000.0,32000000.0,32000000.0,90000000.0,1700000000.0,18588000000.0,10950000000.0,17152000000.0,6806000000.0,591000000.0,6215000000.0,320000000.0,320000000.0,,122000000.0,302000000.0,15539000000.0,2794000000.0,799000000.0,493000000.0,417000000.0,417000000.0,12745000000.0,,230000000.0,417000000.0,,230000000.0,-493000000.0,695000000.0,5297000000.0,6867000000.0,7388000000.0,6000000.0,439300000.0,WM,3559000000,13609000000.0,10050000000,8486000000.0,2296000000,1410000000.0,,1615000000,,-394000000.0,440000000.0,394000000.0,20000000.0,-54000000.0,,100000000.0,1824000000,642000000,398000000.0,1180000000.0,1229000000.0,2296000000,2318000000.0,1182000000,2.92,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2015-12-31,20367000000.0,2345000000.0,39000000.0,39000000.0,92000000.0,1549000000.0,18179000000.0,10665000000.0,16420000000.0,6461000000.0,477000000.0,5984000000.0,360000000.0,360000000.0,,120000000.0,536000000.0,15000000000.0,2510000000.0,721000000.0,472000000.0,253000000.0,253000000.0,12542000000.0,,8676000000.0,253000000.0,,8981000000.0,-472000000.0,839000000.0,5345000000.0,6300000000.0,6939000000.0,6000000.0,447200000.0,WM,3194000000,12961000000.0,9767000000,8231000000.0,2045000000,1343000000.0,,1565000000,,-385000000.0,22000000.0,407000000.0,-537000000.0,-7000000.0,,76000000.0,1061000000,308000000,962000000.0,752000000.0,603000000.0,2045000000,1544000000.0,753000000,2.62,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2014-12-31,21252000000.0,3526000000.0,1307000000.0,1307000000.0,106000000.0,1587000000.0,17942000000.0,10657000000.0,15968000000.0,6180000000.0,440000000.0,5740000000.0,408000000.0,408000000.0,,176000000.0,526000000.0,15408000000.0,3485000000.0,740000000.0,475000000.0,1090000000.0,143000000.0,12038000000.0,,8345000000.0,947000000.0,,9435000000.0,-475000000.0,709000000.0,5866000000.0,5636000000.0,6888000000.0,6000000.0,458500000.0,WM,2998000000,13996000000.0,10998000000,9002000000.0,2299000000,1481000000.0,,2649000000,,-466000000.0,21000000.0,487000000.0,550000000.0,-29000000.0,,1292000000.0,1711000000,413000000,487000000.0,1338000000.0,1167000000.0,2299000000,3436000000.0,1298000000,2.48,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2013-12-31,22490000000.0,2499000000.0,58000000.0,235000000.0,178000000.0,1699000000.0,20281000000.0,12344000000.0,16723000000.0,6599000000.0,529000000.0,6070000000.0,1404000000.0,591000000.0,177000000.0,163000000.0,747000000.0,16601000000.0,3014000000.0,744000000.0,,726000000.0,726000000.0,11745000000.0,,6287000000.0,,11000000000.0,10226000000.0,1069000000.0,727000000.0,5707000000.0,5338000000.0,6289000000.0,6000000.0,464300000.0,WM,2806000000,13983000000.0,11177000000,9112000000.0,1079000000,1468000000.0,,11347000000,4000000.0,-477000000.0,23000000.0,500000000.0,21000000.0,-74000000.0,853000000.0,20000000.0,462000000,364000000,481000000.0,130000000.0,59000000.0,962000000,982000000.0,98000000,2.15,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2012-12-31,23097000000.0,2423000000.0,194000000.0,194000000.0,174000000.0,1737000000.0,20674000000.0,12651000000.0,16112000000.0,6688000000.0,397000000.0,6291000000.0,1324000000.0,667000000.0,,140000000.0,668000000.0,16422000000.0,3036000000.0,842000000.0,,743000000.0,743000000.0,13386000000.0,,8939000000.0,,11300000000.0,9682000000.0,986000000.0,807000000.0,6354000000.0,5273000000.0,6879000000.0,6000000.0,464200000.0,WM,4188000000,13649000000.0,9461000000,8879000000.0,1851000000,1472000000.0,,11160000000,4000000.0,-484000000.0,25000000.0,509000000.0,21000000.0,-18000000.0,833000000.0,-22000000.0,1260000000,443000000,488000000.0,860000000.0,838000000.0,1769000000,1747000000.0,817000000,2.08,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2011-12-31,22569000000.0,2379000000.0,258000000.0,258000000.0,153000000.0,1631000000.0,20190000000.0,12242000000.0,15308000000.0,6672000000.0,457000000.0,6215000000.0,1300000000.0,637000000.0,,115000000.0,639000000.0,16179000000.0,3068000000.0,838000000.0,,631000000.0,631000000.0,11707000000.0,,6228000000.0,,10800000000.0,6228000000.0,1129000000.0,698000000.0,6070000000.0,5390000000.0,6721000000.0,6000000.0,460500000.0,WM,4554000000,13378000000.0,8824000000,7254000000.0,2028000000,1551000000.0,,2255000000,8000000.0,-503000000.0,,503000000.0,24000000.0,-4000000.0,800000000.0,-12000000.0,1472000000,511000000,481000000.0,978000000.0,903000000.0,1975000000,1963000000.0,961000000,2.12,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2010-12-31,21476000000.0,2482000000.0,539000000.0,539000000.0,130000000.0,1510000000.0,18994000000.0,11868000000.0,14690000000.0,6021000000.0,295000000.0,5726000000.0,651000000.0,471000000.0,,117000000.0,634000000.0,14885000000.0,2485000000.0,692000000.0,,233000000.0,233000000.0,12400000000.0,,5452000000.0,,,8907000000.0,1100000000.0,662000000.0,6260000000.0,4904000000.0,6400000000.0,6000000.0,475000000.0,WM,11051000000,12515000000.0,1464000000,6854000000.0,2116000000,1461000000.0,,2116000000,4000000.0,-490000000.0,4000000.0,490000000.0,22000000.0,5000000.0,781000000.0,-18000000.0,1582000000,629000000,473000000.0,981000000.0,975000000.0,2072000000,2054000000.0,953000000,2.1,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2009-12-31,21154000000.0,3010000000.0,1140000000.0,1140000000.0,110000000.0,1408000000.0,18144000000.0,11541000000.0,13994000000.0,5870000000.0,238000000.0,5632000000.0,632000000.0,,,117000000.0,733000000.0,14563000000.0,2901000000.0,567000000.0,,749000000.0,749000000.0,10305000000.0,,5465000000.0,,,8873000000.0,1128000000.0,672000000.0,6285000000.0,4525000000.0,6053000000.0,6000000.0,486100000.0,WM,10377000000,11791000000.0,1414000000,6620000000.0,1887000000,1364000000.0,,1462000000,13000000.0,-443000000.0,13000000.0,443000000.0,,1000000.0,779000000.0,1166000000.0,1407000000,413000000,426000000.0,1047000000.0,2180000000.0,1850000000,3197000000.0,994000000,2.0,ENERGY & TRANSPORTATION,REFUSE SYSTEMS
2023-12-31,52627000000.0,4513000000.0,2150000000.0,2150000000.0,274000000.0,1655000000.0,48917000000.0,34311000000.0,17531000000.0,7593000000.0,7130000000.0,463000000.0,4637000000.0,4614000000.0,,195000000.0,1573000000.0,40225000000.0,5830000000.0,1379000000.0,304000000.0,3062000000.0,725000000.0,26790000000.0,24000000.0,28050000000.0,2337000000.0,25713000000.0,10995000000.0,1206000000.0,4684000000.0,12402000000.0,1180000000.0,-12287000000.0,1256000000.0,1217073000.0,WMB,10115000000,10907000000.0,792000000,30000000.0,4311000000,665000000.0,,2520000000,79000000.0,-1236000000.0,79000000.0,1236000000.0,12125000000.0,99000000.0,1660000000.0,2071000000.0,4184000000,1005000000,1236000000.0,3273000000.0,3204000000.0,5420000000,7771000000.0,3179000000,2.17,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION
2022-12-31,48433000000.0,3797000000.0,152000000.0,152000000.0,320000000.0,2723000000.0,45375000000.0,30889000000.0,16168000000.0,7363000000.0,7363000000.0,0.0,5065000000.0,5048000000.0,,279000000.0,1319000000.0,36948000000.0,4890000000.0,2327000000.0,590000000.0,977000000.0,350000000.0,25135000000.0,25000000.0,23181000000.0,627000000.0,22554000000.0,8062000000.0,1420000000.0,4684000000.0,11485000000.0,1050000000.0,-13271000000.0,1253000000.0,1218842000.0,WMB,10083000000,10965000000.0,882000000,161000000.0,3018000000,636000000.0,,2453000000,15000000.0,-1147000000.0,494000000.0,1147000000.0,17773000000.0,18000000.0,1498000000.0,2060000000.0,2474000000,425000000,1147000000.0,2046000000.0,2058000000.0,3621000000,5698000000.0,2049000000,1.78,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION
2021-12-31,47612000000.0,4549000000.0,1680000000.0,1680000000.0,379000000.0,1978000000.0,43762000000.0,29258000000.0,14926000000.0,7402000000.0,7402000000.0,,5127000000.0,5121000000.0,,211000000.0,1276000000.0,36189000000.0,4972000000.0,1746000000.0,1260000000.0,2025000000.0,0.0,24705000000.0,23000000.0,29793000000.0,2025000000.0,27768000000.0,8592000000.0,1044000000.0,4436000000.0,11423000000.0,1041000000.0,-13237000000.0,1250000000.0,1215545000.0,WMB,9996000000,10627000000.0,631000000,15000000.0,2631000000,558000000.0,,2106000000,,-1179000000.0,564000000.0,1179000000.0,12784000000.0,6000000.0,1496000000.0,1887000000.0,2028000000,511000000,1179000000.0,1514000000.0,1580000000.0,3207000000,5094000000.0,1517000000,1.35,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION
2020-12-31,44165000000.0,1429000000.0,142000000.0,142000000.0,136000000.0,999000000.0,43485000000.0,28929000000.0,13560000000.0,7444000000.0,9084000000.0,,5159000000.0,5159000000.0,5159000000.0,149000000.0,1204000000.0,32396000000.0,2319000000.0,482000000.0,1338000000.0,893000000.0,921000000.0,23924000000.0,28000000.0,27936000000.0,893000000.0,27043000000.0,8230000000.0,787000000.0,3889000000.0,11769000000.0,1041000000.0,-12748000000.0,1248000000.0,1213988000.0,WMB,5627000000,7719000000.0,2092000000,17000000.0,2202000000,466000000.0,,1792000000,,-1172000000.0,836000000.0,1172000000.0,7653000000.0,-43000000.0,1393000000.0,328000000.0,290000000,79000000,1172000000.0,208000000.0,314000000.0,1462000000,1790000000.0,211000000,0.85,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION
2019-12-31,46040000000.0,1580000000.0,289000000.0,289000000.0,125000000.0,996000000.0,45252000000.0,29200000000.0,12310000000.0,7959000000.0,7771000000.0,188000000.0,6235000000.0,6235000000.0,,170000000.0,1066000000.0,32677000000.0,3968000000.0,552000000.0,1373000000.0,2140000000.0,0.0,22542000000.0,21000000.0,27459000000.0,2140000000.0,25319000000.0,8757000000.0,1118000000.0,3778000000.0,13363000000.0,1041000000.0,-11002000000.0,1247000000.0,1212334000.0,WMB,6796000000,8201000000.0,1405000000,5248000000.0,1921000000,558000000.0,,2028000000,,-1186000000.0,704000000.0,1186000000.0,8262000000.0,33000000.0,1390000000.0,324000000.0,1185000000,335000000,1186000000.0,862000000.0,921000000.0,2371000000,2695000000.0,850000000,0.98,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION
2018-12-31,45302000000.0,1464000000.0,168000000.0,168000000.0,130000000.0,992000000.0,44464000000.0,27504000000.0,11157000000.0,7767000000.0,7767000000.0,0.0,7821000000.0,7821000000.0,,174000000.0,746000000.0,30642000000.0,1811000000.0,662000000.0,1397000000.0,47000000.0,0.0,26180000000.0,,22461000000.0,47000000.0,22414000000.0,6667000000.0,858000000.0,3603000000.0,14660000000.0,1041000000.0,-10002000000.0,1245000000.0,1213386000.0,WMB,7681000000,8686000000.0,1005000000,6100000000.0,768000000,569000000.0,,1384000000,,-1112000000.0,497000000.0,1112000000.0,8604000000.0,92000000.0,1392000000.0,333000000.0,-17000000,138000000,1112000000.0,-156000000.0,-123000000.0,1095000000,1428000000.0,-155000000,0.68,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION
2017-12-31,46352000000.0,2179000000.0,899000000.0,899000000.0,113000000.0,976000000.0,44671000000.0,28211000000.0,11302000000.0,8791000000.0,8744000000.0,47000000.0,6552000000.0,6552000000.0,,191000000.0,619000000.0,36696000000.0,2646000000.0,978000000.0,361000000.0,501000000.0,0.0,25777000000.0,,21436000000.0,501000000.0,20935000000.0,5780000000.0,806000000.0,3950000000.0,9656000000.0,1041000000.0,-8434000000.0,861000000.0,826933000.0,WMB,4635000000,8031000000.0,3396000000,2300000000.0,927000000,594000000.0,,1098000000,,-1083000000.0,367000000.0,1083000000.0,1364000000.0,-25000000.0,1389000000.0,347000000.0,200000000,-1974000000,1083000000.0,2174000000.0,2275000000.0,1283000000,1630000000.0,2174000000,0.82,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION
2016-12-31,46835000000.0,1462000000.0,170000000.0,170000000.0,138000000.0,938000000.0,45879000000.0,28428000000.0,10484000000.0,9663000000.0,1780000000.0,7883000000.0,6701000000.0,6701000000.0,,216000000.0,581000000.0,42192000000.0,2949000000.0,623000000.0,338000000.0,878000000.0,93000000.0,28161000000.0,,24194000000.0,785000000.0,23409000000.0,6115000000.0,1110000000.0,2978000000.0,4643000000.0,1041000000.0,-9649000000.0,785000000.0,750955000.0,WMB,3323000000,7499000000.0,4176000000,1725000000.0,689000000,722000000.0,,2303000000,,-1179000000.0,719000000.0,1179000000.0,27000000.0,85000000.0,1407000000.0,356000000.0,-449000000,-25000000,1179000000.0,-424000000.0,-321000000.0,730000000,1086000000.0,-424000000,0.4,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISSION
