fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,symbol
2013-12-31,USD,4744000000,12069000000.0,7325000000,7226000000.0,2077000000,7226000000.0,,10184000000,18000000.0,-167000000.0,,167000000.0,-25000000.0,63000000.0,286000000.0,72000000.0,1951000000,594000000,191000000.0,1351000000.0,2043000000.0,2118000000,2190000000.0,1357000000,MMC
2012-12-31,USD,4514000000,11798000000.0,7284000000,7134000000.0,1829000000,7134000000.0,,10095000000,24000000.0,-181000000.0,,181000000.0,55000000.0,48000000.0,277000000.0,72000000.0,1668000000,492000000,181000000.0,1179000000.0,1057000000.0,1849000000,1921000000.0,1176000000,MMC
2011-12-31,USD,4209000000,11294000000.0,7085000000,9505000000.0,1638000000,6969000000.0,,9888000000,28000000.0,-199000000.0,,199000000.0,-33000000.0,-35000000.0,267000000.0,65000000.0,1415000000,422000000,271000000.0,960000000.0,105000000.0,1614000000,1679000000.0,993000000,MMC
2010-12-31,USD,3375000000,10441000000.0,7066000000,8713000000.0,939000000,6886000000.0,,9611000000,20000000.0,-233000000.0,,233000000.0,84000000.0,63000000.0,291000000.0,66000000.0,1059000000,204000000,233000000.0,565000000.0,726000000.0,1292000000,1358000000.0,855000000,MMC
2009-12-31,USD,3387000000,10244000000.0,6857000000,8848000000.0,778000000,6484000000.0,,9053000000,17000000.0,-241000000.0,,241000000.0,-56000000.0,15000000.0,307000000.0,58000000.0,248000000,21000000,241000000.0,242000000.0,154000000.0,489000000,547000000.0,227000000,MMC
2023-12-31,USD,4633700000,11144200000.0,6510500000,3200500000.0,3024900000,992500000.0,0.14,3813100000,,-1398200000.0,135700000.0,1398200000.0,425600000.0,-248500000.0,1500000000.0,1538500000.0,1637500000,154200000,1398500000.0,1367100000.0,1462100000.0,3024900000,4574200000.0,1483300000,AMT
2022-12-31,USD,3864300000,10711100000.0,6846800000,3156400000.0,2352300000,972300000.0,0.16,4486400000,,-1136500000.0,615500000.0,1136500000.0,1304000000.0,433700000.0,1600000000.0,1845400000.0,1789800000,24000000,1136900000.0,1696700000.0,786400000.0,2352300000,4771700000.0,1765800000,AMT
2021-12-31,USD,4103600000,9356900000.0,5253300000,2585300000.0,3132000000,811600000.0,0.3,3089400000,,-870900000.0,1388400000.0,870900000.0,1236900000.0,566100000.0,1036200000.0,1346800000.0,2829500000,261800000,909100000.0,2567600000.0,1588200000.0,3132000000,5047200000.0,2567700000,AMT
2020-12-31,USD,3700800000,8041500000.0,4340700000,2189600000.0,2887500000,778700000.0,0.23,2434200000,,-793500000.0,39700000.0,793500000.0,207500000.0,-240800000.0,924300000.0,1020200000.0,1820200000,129600000,865300000.0,1691500000.0,754800000.0,2613700000,3633900000.0,1690600000,AMT
2019-12-31,USD,5634900000,7580300000.0,1945400000,43100000.0,2688400000,730400000.0,,2113700000,,-814200000.0,46800000.0,814200000.0,511100000.0,17600000.0,905500000.0,959400000.0,1887600000,-200000,836400000.0,1916600000.0,1707100000.0,2701800000,3661200000.0,1887800000,AMT
2018-12-31,USD,5055000000,7440100000.0,2385100000,49100000.0,1905000000,733200000.0,,2984000000,,-825500000.0,55800000.0,825500000.0,14747000000.0,23800000.0,883100000.0,1144100000.0,1126300000,-110100000,3300000.0,1264700000.0,571800000.0,1951800000,3095900000.0,1236400000,AMT
2017-12-31,USD,9319900000,6663900000.0,3813200000,34600000.0,1998400000,637000000.0,,2045400000,,-749600000.0,47400000.0,749600000.0,6469200000.0,31300000.0,835500000.0,785900000.0,1269600000,30700000,70200000.0,1225400000.0,1259900000.0,2019200000,2805100000.0,1238900000,AMT
2016-12-31,USD,8294692000,5785700000.0,3154870000,1790389000.0,1853000000,543400000.0,,1462801000,,-1500000.0,37741000.0,1500000.0,5665394000.0,-47700000.0,758900000.0,699800000.0,1111900000,155500000,332000.0,970359000.0,785000000.0,1853000000,1813200000.0,956400000,AMT
2015-12-31,USD,6753207000,9235798000.0,2482591000,1308868000.0,1612800000,497800000.0,,1258592000,,-1800000.0,639734000.0,1800000.0,4466082000.0,-135000000.0,661400000.0,568300000.0,843100000,158000000,81406000.0,672007000.0,-357700000.0,1612800000,1413200000.0,685100000,AMT
2014-12-31,USD,5528263000,7536395000.0,2008132000,1094265000.0,1486922000,446542000.0,,967436000,,-580234000.0,,580234000.0,4016581000.0,-62060000.0,551800000.0,411700000.0,887415000,62505000,583707000.0,803199000.0,341909000.0,1467649000,1879349000.0,824910000,AMT
2013-12-31,USD,4312315000,5956378000.0,1644063000,859873000.0,1214305000,415545000.0,,2067001000,,-458296000.0,,458296000.0,3053267000.0,-207500000.0,483600000.0,282500000.0,610874000,59541000,496997000.0,551333000.0,423460000.0,1069170000,1351670000.0,551333000,AMT
2012-12-31,USD,3986651000,5290287000.0,1303636000,722479000.0,1119719000,327301000.0,,1498162000,7680000.0,-401665000.0,,401665000.0,2815992000.0,-38300000.0,411900000.0,207300000.0,744587000,107304000,402063000.0,637283000.0,596553000.0,1146252000,1353552000.0,637283000,AMT
2011-12-31,USD,3581812000,4526263000.0,944451000,620956000.0,920132000,288824000.0,,1152036000,7378000.0,-311854000.0,,311854000.0,2394585000.0,-122975000.0,353400000.0,176400000.0,521542000,125080000,311854000.0,396462000.0,215792000.0,833396000,1009796000.0,396462000,AMT
2010-12-31,USD,2938666000,3673804000.0,735138000,474586000.0,784378000,229769000.0,,844020000,5024000.0,-246018000.0,,246018000.0,1934487000.0,315000.0,286000000.0,156100000.0,555425000,182489000,247904000.0,372906000.0,423638000.0,801443000,957543000.0,372936000,AMT
2009-12-31,USD,2506468000,3124537000.0,618069000,416375000.0,672258000,201694000.0,,497308000,1722000.0,-249803000.0,,249803000.0,1650226000.0,1294000.0,258900000.0,414619000.0,429160000,182565000,267997000.0,238416000.0,253977000.0,678963000,1102809000.0,246595000,AMT
2023-12-31,USD,10556000000,14393000000.0,3837000000,7435000000.0,3414000000,728000000.0,,3810000000,107000000.0,-159000000.0,,159000000.0,13521000000.0,992000000.0,,2580000000.0,2569000000,575000000,1674000000.0,2157000000.0,2060000000.0,3414000000,5308000000.0,1994000000,D
2022-12-31,USD,11105000000,13938000000.0,6069000000,7561000000.0,1433000000,959000000.0,,6042000000,117000000.0,-112000000.0,1507000000.0,112000000.0,17284000000.0,109000000.0,,2442000000.0,1062000000,113000000,1002000000.0,427000000.0,1207000000.0,1596000000,4004000000.0,1321000000,D
2021-12-31,USD,10116000000,13964000000.0,3848000000,6007000000.0,3019000000,951000000.0,20000000.0,3163000000,101000000.0,-117000000.0,372000000.0,117000000.0,14388000000.0,1157000000.0,,2478000000.0,3713000000,425000000,1354000000.0,2647000000.0,3547000000.0,3019000000,6308000000.0,3288000000,D
2020-12-31,USD,8582000000,14172000000.0,5590000000,6870000000.0,2055000000,935000000.0,,5527000000,107000000.0,-103000000.0,3677000000.0,103000000.0,11424000000.0,693000000.0,,2332000000.0,-318000000,83000000,1377000000.0,1583000000.0,-325000000.0,2055000000,2117000000.0,-401000000,D
2019-12-31,USD,11083000000,14401000000.0,5489000000,4562000000.0,1544000000,1086000000.0,,5322000000,101000000.0,-93000000.0,1614000000.0,93000000.0,162000000.0,803000000.0,,2283000000.0,1567000000,209000000,1486000000.0,653000000.0,1265000000.0,1544000000,3943000000.0,1358000000,D
2018-12-31,USD,9903000000,11199000000.0,3463000000,3581000000.0,3013000000,860000000.0,,2457000000,84000000.0,-134000000.0,1296000000.0,134000000.0,0.0,885000000.0,,1660000000.0,2969000000,522000000,1279000000.0,2087000000.0,2429000000.0,3013000000,4763000000.0,2447000000,D
2017-12-31,USD,7201000000,12586000000.0,5149000000,2301000000.0,3937000000,826000000.0,,2700000000,82000000.0,-236000000.0,1191000000.0,236000000.0,0.0,358000000.0,,1905000000.0,2969000000,-30000000,1205000000.0,3102000000.0,3139000000.0,3937000000,5110000000.0,2999000000,D
2016-12-31,USD,7349000000,11737000000.0,4279000000,2333000000.0,3448000000,86000000.0,,1946000000,66000000.0,-159000000.0,899000000.0,159000000.0,0.0,429000000.0,,1559000000.0,2778000000,655000000,1010000000.0,2323000000.0,1798000000.0,3448000000,4496000000.0,2123000000,D
2015-12-31,USD,7496000000,11706000000.0,4210000000,2725000000.0,3536000000,84000000.0,,1485000000,58000000.0,-100000000.0,904000000.0,100000000.0,,196000000.0,,1395000000.0,2804000000,905000000,904000000.0,1899000000.0,1841000000.0,3536000000,4299000000.0,1899000000,D
2014-12-31,USD,7267000000,12436000000.0,5169000000,3400000000.0,2721000000,437000000.0,,1769000000,68000000.0,-80000000.0,,80000000.0,,250000000.0,,1292000000.0,1762000000,452000000,1193000000.0,1310000000.0,1218000000.0,2721000000,3134000000.0,1310000000,D
2013-12-31,USD,7221000000,13120000000.0,5899000000,3885000000.0,3316000000,664000000.0,,1892000000,54000000.0,3000000.0,69000000.0,66000000.0,,265000000.0,,1208000000.0,2589000000,892000000,877000000.0,1789000000.0,2250000000.0,3316000000,3863000000.0,1697000000,D
2012-12-31,USD,5612000000,12835000000.0,7668000000,3748000000.0,2858000000,708000000.0,,3920000000,61000000.0,8000000.0,,882000000.0,,223000000.0,,1127000000.0,1113000000,811000000,816000000.0,1427000000.0,35000000.0,2858000000,3985000000.0,302000000,D
2011-12-31,USD,8071000000,13765000000.0,6387000000,4194000000.0,2880000000,709000000.0,,2193000000,67000000.0,12000000.0,,869000000.0,,178000000.0,,1018000000.0,2186000000,778000000,796000000.0,1466000000.0,1128000000.0,2880000000,3898000000.0,1408000000,D
2010-12-31,USD,13160000000,15197000000.0,2037000000,4150000000.0,5851000000,703000000.0,,2037000000,71000000.0,,,832000000.0,-113000000.0,170000000.0,,1035000000.0,4920000000,2112000000,826000000.0,3066000000.0,2689000000.0,5851000000,6886000000.0,2808000000,D
2009-12-31,USD,13501000000,15131000000.0,1630000000,4285000000.0,2569000000,491000000.0,,1630000000,89000000.0,,,894000000.0,0.0,194000000.0,,1138000000.0,1883000000,596000000,889000000.0,1261000000.0,1357000000.0,2569000000,3707000000.0,1287000000,D
2023-12-31,USD,1959600000,15483100000.0,13523500000,9154900000.0,1992300000,4061600000.0,192000000.0,4614600000,52200000.0,-348900000.0,31300000.0,348900000.0,15320200000.0,,616700000.0,307000000.0,1734800000,362500000,348900000.0,1372300000.0,1248500000.0,2083700000,2390700000.0,1372300000,ECL
2022-12-31,USD,1638300000,14402400000.0,12764100000,8831000000.0,1562500000,3653800000.0,190000000.0,4161200000,8500000.0,-252100000.0,243600000.0,252100000.0,14187800000.0,24500000.0,618500000.0,320000000.0,1343400000,234500000,252100000.0,1091700000.0,999900000.0,1562500000,1915500000.0,1091700000,ECL
2021-12-31,USD,1646600000,12885600000.0,11239000000,7615800000.0,1598600000,3416100000.0,186000000.0,3824200000,12300000.0,-230600000.0,185200000.0,230600000.0,12703700000.0,33900000.0,604000000.0,239000000.0,1414200000,270200000,260000000.0,1129900000.0,1489500000.0,1598600000,1883800000.0,1144000000,ECL
2020-12-31,USD,1288900000,11764600000.0,10475700000,6905800000.0,1395700000,3309100000.0,185000000.0,3812600000,14600000.0,-304800000.0,290200000.0,304800000.0,11713100000.0,55900000.0,594000000.0,219000000.0,-1008900000,176600000,381900000.0,967400000.0,-1109800000.0,1395700000,-485100000.0,-1185500000,ECL
2019-12-31,USD,1995800000,15132300000.0,13136500000,7045800000.0,1845200000,3550800000.0,190000000.0,4622100000,24100000.0,-215300000.0,-900000.0,214400000.0,14906300000.0,76300000.0,569100000.0,319000000.0,1847500000,288600000,215300000.0,1425600000.0,1292100000.0,1845200000,2380900000.0,1558900000,ECL
2018-12-31,USD,1414900000,14431000000.0,13016100000,6875300000.0,1728300000,3505800000.0,193000000.0,4606200000,14900000.0,-237200000.0,-1700000.0,235500000.0,14668200000.0,79900000.0,535900000.0,317000000.0,1750300000,321200000,237200000.0,1250300000.0,1310800000.0,1728300000,2302800000.0,1429100000,ECL
2017-12-31,USD,1506000000,13636200000.0,12130200000,8064200000.0,1950100000,3825300000.0,201000000.0,4875500000,19600000.0,-274600000.0,19600000.0,274600000.0,72500000.0,,585700000.0,308000000.0,1752200000,243800000,252700000.0,1522400000.0,1574100000.0,1950100000,2334800000.0,1508400000,ECL
2016-12-31,USD,1379600000,12867900000.0,11488300000,7533900000.0,1870200000,3708200000.0,189000000.0,4777900000,20800000.0,-285400000.0,20800000.0,285400000.0,500000.0,,561000000.0,290000000.0,1632500000,402900000,285400000.0,1247100000.0,939400000.0,1870200000,2207900000.0,1229600000,ECL
2015-12-31,USD,1392000000,13277700000.0,11885700000,7223500000.0,1561300000,4345500000.0,191000000.0,4866900000,10100000.0,-253700000.0,243600000.0,253700000.0,-13700000.0,,559500000.0,292000000.0,1302600000,300500000,253700000.0,1017200000.0,530700000.0,1561300000,1848300000.0,1002100000,ECL
2014-12-31,USD,1455600000,14017300000.0,12561700000,7679100000.0,1955000000,4577600000.0,197000000.0,5074800000,11400000.0,-268000000.0,,268000000.0,4800000.0,,558100000.0,305000000.0,1679000000,476200000,268000000.0,1222200000.0,556100000.0,1955000000,2252000000.0,1202800000,ECL
2013-12-31,USD,969700000,12955500000.0,11985800000,7161200000.0,1560600000,4360300000.0,188000000.0,5420400000,10500000.0,-272800000.0,,272800000.0,-25100000.0,,514200000.0,293000000.0,1292500000,324700000,272800000.0,973600000.0,1122300000.0,1560600000,1858300000.0,967800000,ECL
2012-12-31,USD,856000000,11642400000.0,10786400000,6385400000.0,1289300000,4018300000.0,183000000.0,5045800000,8900000.0,-285600000.0,,285600000.0,89300000.0,,468200000.0,237000000.0,1014900000,311300000,285600000.0,701300000.0,588800000.0,1289300000,1537500000.0,703600000,ECL
2011-12-31,USD,671700000,6716400000.0,6044700000,3475600000.0,753800000,2438100000.0,96000000.0,3000300000,7900000.0,-82100000.0,,82100000.0,,,331400000.0,62000000.0,678800000,216300000,82100000.0,463300000.0,389500000.0,753800000,822900000.0,462500000,ECL
2010-12-31,USD,741200000,6024100000.0,5282900000,3013800000.0,806800000,2261600000.0,88000000.0,2663500000,6500000.0,-65600000.0,,65600000.0,,,306400000.0,41000000.0,746900000,216600000,65600000.0,531100000.0,491300000.0,812500000,853500000.0,530300000,ECL
2009-12-31,USD,678900000,5900600000.0,5221700000,2978000000.0,681300000,2174200000.0,86000000.0,2325700000,6300000.0,-67500000.0,,67500000.0,,,290000000.0,334300000.0,618700000,201400000,67500000.0,418700000.0,962600000.0,686200000,748400000.0,417300000,ECL
2023-12-31,USD,76055000000,133974000000.0,57919000000,54887000000.0,22877000000,32745000000.0,,59195000000,,-5524000000.0,348000000.0,5524000000.0,308000000.0,-313000000.0,14937000000.0,17624000000.0,16506000000,4892000000,5216000000.0,12095000000.0,12099000000.0,22030000000,39654000000.0,11614000000,VZ
2022-12-31,USD,91666000000,136835000000.0,45169000000,59133000000.0,30467000000,30136000000.0,,49166000000,,-3613000000.0,3569000000.0,3613000000.0,-1077000000.0,1373000000.0,14592000000.0,17099000000.0,27779000000,6523000000,4690000000.0,21748000000.0,20318000000.0,31392000000,48491000000.0,21256000000,VZ
2021-12-31,USD,92325000000,133613000000.0,41288000000,56301000000.0,32448000000,28658000000.0,,45156000000,,-3485000000.0,3340000000.0,3485000000.0,-2490000000.0,312000000.0,14119000000.0,16206000000.0,28867000000,6802000000,7026000000.0,22618000000.0,21209000000.0,32352000000,48558000000.0,22065000000,VZ
2020-12-31,USD,79353000000,128292000000.0,48939000000,51201000000.0,28798000000,31573000000.0,,50020000000,,-4247000000.0,4292000000.0,4247000000.0,-129000000.0,-539000000.0,14275000000.0,16720000000.0,23420000000,5619000000,4376000000.0,18348000000.0,16732000000.0,27667000000,44387000000.0,17801000000,VZ
2019-12-31,USD,84612000000,131868000000.0,47256000000,54726000000.0,30378000000,29896000000.0,,48650000000,,-4730000000.0,121000000.0,4730000000.0,-3604000000.0,-2900000000.0,14371000000.0,16682000000.0,22210000000,2945000000,8334000000.0,19788000000.0,17893000000.0,26940000000,43622000000.0,19265000000,VZ
2018-12-31,USD,77685000000,130863000000.0,53178000000,55508000000.0,22278000000,31083000000.0,,56767000000,,-4833000000.0,94000000.0,4833000000.0,-700000000.0,2364000000.0,15186000000.0,17403000000.0,19112000000,3584000000,5533000000.0,16039000000.0,14609000000.0,23945000000,41348000000.0,15528000000,VZ
2017-12-31,USD,26196000000,126034000000.0,99838000000,51556000000.0,27425000000,28592000000.0,,46687000000,,-4733000000.0,82000000.0,4733000000.0,-226000000.0,-2021000000.0,14741000000.0,16954000000.0,20145000000,-9956000000,6733000000.0,30550000000.0,30087000000.0,24878000000,41832000000.0,30101000000,VZ
2016-12-31,USD,25967000000,125980000000.0,100013000000,51424000000.0,29249000000,28102000000.0,,49175000000,,-4376000000.0,59000000.0,4376000000.0,-1800000000.0,-3789000000.0,14227000000.0,15928000000.0,20505000000,7378000000,6176000000.0,13608000000.0,15250000000.0,24881000000,40809000000.0,13127000000,VZ
2015-12-31,USD,33722000000,131620000000.0,97898000000,52557000000.0,33060000000,29986000000.0,,47359000000,,-4920000000.0,4891000000.0,4920000000.0,0.0,186000000.0,14323000000.0,16017000000.0,27744000000,9865000000,4920000000.0,18375000000.0,17318000000.0,32664000000,48681000000.0,17879000000,VZ
2014-12-31,USD,19599000000,127079000000.0,107480000000,49931000000.0,19599000000,41016000000.0,,57937000000,,-4915000000.0,,4915000000.0,,-1194000000.0,14966000000.0,16533000000.0,12939000000,3314000000,4915000000.0,11956000000.0,8378000000.0,17854000000,34387000000.0,9625000000,VZ
2013-12-31,USD,31968000000,120550000000.0,88582000000,44887000000.0,31968000000,27089000000.0,,49677000000,,-2667000000.0,,2667000000.0,,-166000000.0,15019000000.0,16606000000.0,17227000000,5730000000,2667000000.0,23547000000.0,11620000000.0,19894000000,36500000000.0,11497000000,VZ
2012-12-31,USD,13160000000,115846000000.0,102686000000,46275000000.0,13160000000,39951000000.0,,62454000000,400000000.0,-2571000000.0,,2571000000.0,,-1016000000.0,14920000000.0,16460000000.0,215000000,-660000000,2571000000.0,10557000000.0,1841000000.0,2786000000,19246000000.0,875000000,VZ
2011-12-31,USD,12880000000,110875000000.0,97995000000,45875000000.0,12880000000,35624000000.0,,58473000000,500000000.0,-2827000000.0,,2827000000.0,,-14000000.0,14991000000.0,16496000000.0,2689000000,285000000,2827000000.0,10198000000.0,2624000000.0,5516000000,22012000000.0,2404000000,VZ
2010-12-31,USD,13345000000,106565000000.0,93220000000,44149000000.0,14645000000,31366000000.0,,55340000000,500000000.0,-2523000000.0,,2523000000.0,,54000000.0,14593000000.0,16405000000.0,5016000000,2467000000,2523000000.0,13240000000.0,4947000000.0,7539000000,23944000000.0,2549000000,VZ
2009-12-31,USD,14027000000,107808000000.0,93781000000,44579000000.0,15978000000,30717000000.0,,53890000000,900000000.0,-3102000000.0,,3102000000.0,,91000000.0,14564000000.0,16534000000.0,6813000000,1919000000,3102000000.0,13460000000.0,5434000000.0,9915000000,26449000000.0,4894000000,VZ
2023-12-31,USD,9448000000,15334000000.0,5886000000,4938000000.0,4263000000,668000000.0,,759000000,,-1797000000.0,7000000.0,1804000000.0,13825000000.0,-37000000.0,,268000000.0,3106000000,715000000,,2486000000.0,2576000000.0,4263000000,4531000000.0,2391000000,KMI
2022-12-31,USD,8968000000,19200000000.0,10232000000,9255000000.0,4065000000,637000000.0,,593000000,,-1513000000.0,5000000.0,1508000000.0,18054000000.0,55000000.0,,328000000.0,3258000000,710000000,,2625000000.0,2557000000.0,4065000000,4393000000.0,2548000000,KMI
