fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol
2011-12-31,USD,270442000000,22985000000.0,3045000000.0,3185000000.0,1188000000.0,13606000000.0,247317000000.0,107087000000.0,153192000000.0,122216000000.0,59343000000.0,70842000000.0,3718000000.0,3718000000.0,140000000.0,4137000000.0,6467000000.0,104486000000.0,30892000000.0,10485000000.0,904000000.0,3453000000.0,0.0,72453000000.0,,64753000000.0,3453000000.0,61300000000.0,64753000000.0,3611000000.0,12694000000.0,105534000000.0,20750000000.0,25453000000.0,6495000000.0,5919000000.0,T
2010-12-31,USD,269391000000,20854000000.0,1201000000.0,1437000000.0,1303000000.0,13610000000.0,248537000000.0,103196000000.0,140637000000.0,73601000000.0,60520000000.0,73601000000.0,5154000000.0,4515000000.0,236000000.0,3179000000.0,6705000000.0,99693000000.0,34854000000.0,7437000000.0,1278000000.0,7196000000.0,1652000000.0,63616000000.0,,64515000000.0,5544000000.0,58971000000.0,58971000000.0,2614000000.0,12743000000.0,111647000000.0,21083000000.0,31792000000.0,6495000000.0,5928000000.0,T
2009-12-31,USD,268312000000,25187000000.0,3277000000.0,3802000000.0,885000000.0,14978000000.0,231354000000.0,99519000000.0,129642000000.0,121541000000.0,48759000000.0,72782000000.0,2921000000.0,2921000000.0,525000000.0,3792000000.0,6275000000.0,101707000000.0,36951000000.0,7511000000.0,1491000000.0,7361000000.0,33000000.0,64652000000.0,,72048000000.0,7328000000.0,64720000000.0,72081000000.0,4175000000.0,,101900000000.0,21260000000.0,21944000000.0,6495000000.0,5924000000.0,T
2008-12-31,USD,265245000000,22556000000.0,1727000000.0,1792000000.0,2552000000.0,,242689000000.0,98415000000.0,119491000000.0,63712000000.0,63712000000.0,71352000000.0,,,2332000000.0,2165000000.0,5728000000.0,168898000000.0,42290000000.0,,,14119000000.0,14119000000.0,65333000000.0,,60872000000.0,,60872000000.0,74991000000.0,4290000000.0,,96347000000.0,21410000000.0,19566000000.0,6495000000.0,5958000000.0,T
2023-12-31,USD,173300000000,42556000000.0,15736000000.0,5706000000.0,8284000000.0,8703000000.0,117253000000.0,27332000000.0,9252000000.0,19080000000.0,4642000000.0,8948000000.0,41465000000.0,38000000000.0,5706000000.0,1244000000.0,11695000000.0,144695000000.0,32103000000.0,7516000000.0,21016000000.0,1108000000.0,103000000.0,47474000000.0,1973000000.0,20862000000.0,1253000000.0,,20525000000.0,4860000000.0,5708000000.0,27403000000.0,79976000000.0,86553000000.0,15000000.0,1088415995.0,GE
2022-12-31,USD,188851000000,58384000000.0,14446000000.0,7609000000.0,14891000000.0,14831000000.0,138972000000.0,31633000000.0,16303000000.0,19104000000.0,6105000000.0,12999000000.0,39742000000.0,36027000000.0,7609000000.0,1400000000.0,15477000000.0,153938000000.0,49428000000.0,12479000000.0,20124000000.0,3739000000.0,3739000000.0,63644000000.0,2393000000.0,28593000000.0,3757000000.0,,24059000000.0,12130000000.0,11063000000.0,33696000000.0,81209000000.0,82983000000.0,15000000.0,1089107878.0,GE
2021-12-31,USD,198874000000,66348000000.0,15100000000.0,12297000000.0,15847000000.0,15620000000.0,149638000000.0,31904000000.0,18901000000.0,35512000000.0,9330000000.0,26182000000.0,45821000000.0,42209000000.0,12297000000.0,1933000000.0,19040000000.0,157262000000.0,51953000000.0,10970000000.0,19361000000.0,4361000000.0,4361000000.0,72357000000.0,2848000000.0,30824000000.0,4361000000.0,,35186000000.0,13977000000.0,13240000000.0,40310000000.0,81093000000.0,85110000000.0,15000000.0,1099027213.0,GE
2020-12-31,USD,256211000000,84853000000.0,36119000000.0,218000000.0,15890000000.0,16691000000.0,127521000000.0,44662000000.0,18251000000.0,35195000000.0,9671000000.0,25524000000.0,46004000000.0,42549000000.0,218000000.0,2659000000.0,16025000000.0,219138000000.0,54613000000.0,,20016000000.0,4713000000.0,4713000000.0,138729000000.0,3195000000.0,70189000000.0,4778000000.0,,74902000000.0,15071000000.0,14781000000.0,35552000000.0,81961000000.0,92247000000.0,702000000.0,8765493000.0,GE
2019-12-31,USD,265177000000,103096000000.0,35222000000.0,10025000000.0,17215000000.0,27047000000.0,113542000000.0,45879000000.0,31897000000.0,36548000000.0,10653000000.0,25895000000.0,48521000000.0,5700000000.0,10025000000.0,3362000000.0,13882000000.0,235316000000.0,78865000000.0,15926000000.0,19944000000.0,22072000000.0,23641000000.0,132463000000.0,3162000000.0,67241000000.0,22073000000.0,,90882000000.0,17821000000.0,15938000000.0,28316000000.0,82797000000.0,87732000000.0,702000000.0,8738434000.0,GE
2018-12-31,USD,311072000000,53208000000.0,30736000000.0,146000000.0,13803000000.0,29488000000.0,148522000000.0,43611000000.0,32007000000.0,46152000000.0,12178000000.0,33974000000.0,33508000000.0,53835000000.0,146000000.0,2122000000.0,,259591000000.0,50704000000.0,13826000000.0,,12849000000.0,12776000000.0,148909000000.0,,90823000000.0,73000000.0,,103599000000.0,14866000000.0,20839000000.0,30981000000.0,83925000000.0,93109000000.0,702000000.0,8702227000.0,GE
2017-12-31,USD,369245000000,108245000000.0,43299000000.0,43397000000.0,19419000000.0,40846000000.0,186976000000.0,53874000000.0,35733000000.0,79094000000.0,20273000000.0,58821000000.0,38696000000.0,67557000000.0,98000000.0,4243000000.0,,292355000000.0,69052000000.0,15172000000.0,,24036000000.0,24036000000.0,182284000000.0,,110555000000.0,24655000000.0,,134591000000.0,20036000000.0,62976000000.0,56031000000.0,84902000000.0,117245000000.0,702000000.0,8680571000.0,GE
2016-12-31,USD,359122000000,47873000000.0,48129000000.0,17000000.0,22354000000.0,42263000000.0,162554000000.0,50518000000.0,35356000000.0,86874000000.0,16436000000.0,70438000000.0,44313000000.0,69475000000.0,17000000.0,1745000000.0,,284668000000.0,64820000000.0,14435000000.0,,30714000000.0,30714000000.0,148860000000.0,,105496000000.0,31035000000.0,,136210000000.0,700000000.0,53812000000.0,70162000000.0,83038000000.0,139532000000.0,702000000.0,8742614000.0,GE
2015-12-31,USD,493071000000,73154000000.0,70483000000.0,70483000000.0,22515000000.0,27039000000.0,157521000000.0,54095000000.0,35928000000.0,83323000000.0,17797000000.0,65526000000.0,31973000000.0,53129000000.0,31973000000.0,2818000000.0,,389961000000.0,89336000000.0,13680000000.0,,49892000000.0,49860000000.0,185788000000.0,,4779000000.0,32000000.0,,54671000000.0,900000000.0,95598000000.0,98274000000.0,63539000000.0,140020000000.0,702000000.0,9379288000.0,GE
2014-12-31,USD,653931000000,41081000000.0,138100000000.0,138100000000.0,17689000000.0,23259000000.0,157096000000.0,48070000000.0,35734000000.0,66389000000.0,13182000000.0,53207000000.0,35505000000.0,47907000000.0,47907000000.0,6300000000.0,,518023000000.0,71581000000.0,12067000000.0,,12057000000.0,70425000000.0,200414000000.0,,282000000.0,261424000000.0,,71789000000.0,3400000000.0,102662000000.0,128159000000.0,42593000000.0,155333000000.0,702000000.0,10057380000.0,GE
2013-12-31,USD,663247000000,38713000000.0,132500000000.0,132500000000.0,17325000000.0,21388000000.0,160785000000.0,68827000000.0,47643000000.0,67447000000.0,14310000000.0,53137000000.0,43981000000.0,44031000000.0,43981000000.0,50000000.0,,519777000000.0,109962000000.0,16471000000.0,,77890000000.0,77890000000.0,221665000000.0,,266303000000.0,,,77890000000.0,3000000000.0,91534000000.0,130566000000.0,42561000000.0,149051000000.0,702000000.0,10060881000.0,GE
2012-12-31,USD,684999000000,36944000000.0,125700000000.0,125700000000.0,15374000000.0,21570000000.0,155177000000.0,68633000000.0,45962000000.0,85094000000.0,11980000000.0,73114000000.0,48510000000.0,48721000000.0,48510000000.0,211000000.0,,556529000000.0,135076000000.0,15654000000.0,,101392000000.0,101392000000.0,236084000000.0,,274873000000.0,,,101392000000.0,200000000.0,99289000000.0,123026000000.0,34571000000.0,144055000000.0,702000000.0,10405625000.0,GE
2011-12-31,USD,718003000000,117889000000.0,84501000000.0,84501000000.0,13792000000.0,19596000000.0,150432000000.0,65739000000.0,445000000.0,84365000000.0,12068000000.0,72297000000.0,47374000000.0,,47374000000.0,131900000000.0,,600055000000.0,206798000000.0,16400000000.0,,172651000000.0,137611000000.0,243459000000.0,,8538000000.0,35040000000.0,,146149000000.0,15141000000.0,,116438000000.0,31769000000.0,137786000000.0,702000000.0,10573017000.0,GE
2010-12-31,USD,748491000000,109105000000.0,78943000000.0,78958000000.0,11526000000.0,18621000000.0,140660000000.0,66212000000.0,531000000.0,74359000000.0,9971000000.0,64388000000.0,43938000000.0,390880000000.0,15000000.0,122900000000.0,,623595000000.0,164030000000.0,14656000000.0,,136414000000.0,117959000000.0,293323000000.0,,11135000000.0,18455000000.0,,117959000000.0,37365000000.0,90733000000.0,118936000000.0,31938000000.0,131137000000.0,702000000.0,10615376000.0,GE
2009-12-31,USD,781949000000,100705000000.0,70479000000.0,72260000000.0,11987000000.0,16458000000.0,146715000000.0,68970000000.0,44103000000.0,76746000000.0,11751000000.0,64995000000.0,1015000000.0,,1781000000.0,124200000000.0,,656765000000.0,167284000000.0,19527000000.0,,135710000000.0,129869000000.0,338215000000.0,,10604000000.0,5841000000.0,,140473000000.0,31600000000.0,,117291000000.0,32238000000.0,124655000000.0,702000000.0,10663075000.0,GE
2008-12-31,USD,797769000000,489900000000.0,48112000000.0,48187000000.0,13674000000.0,,307900000000.0,78530000000.0,,96729000000.0,14977000000.0,81752000000.0,41446000000.0,,41446000000.0,89600000000.0,,684157000000.0,523800000000.0,20819000000.0,,,164061000000.0,169300000000.0,,330067000000.0,,,523800000000.0,18220000000.0,,104665000000.0,36697000000.0,122185000000.0,702000000.0,10536897000.0,GE
2024-06-30,USD,18744728000,12883220000.0,5847856000.0,5847856000.0,4217924000.0,2519250000.0,6175243000.0,2129982000.0,1860664000.0,1765073000.0,138545000.0,1600000000.0,,,,298190000.0,1941917000.0,10205274000.0,4338438000.0,613966000.0,1417781000.0,504814000.0,504814000.0,6769109000.0,12475000.0,4967361000.0,501316000.0,4466045000.0,4967361000.0,1801877000.0,575012000.0,8539454000.0,24366866000.0,24811315000.0,1304000.0,130377000.0,LRCX
2023-06-30,USD,18781643000,13228412000.0,5337056000.0,5337056000.0,4816190000.0,2823376000.0,5802055000.0,1802951000.0,1642456000.0,1790943000.0,168454000.0,1622489000.0,37641000.0,,37641000.0,214149000.0,1905616000.0,10571471000.0,4184918000.0,470702000.0,1695221000.0,8358000.0,8358000.0,7142239000.0,38239000.0,4965365000.0,421000.0,4964944000.0,4965365000.0,4176560000.0,501286000.0,8210172000.0,21530353000.0,22032096000.0,133000.0,133297000.0,LRCX
2022-06-30,USD,17195632000,12285235000.0,3522001000.0,3522001000.0,3966294000.0,4313818000.0,5143872000.0,1605434000.0,1440325000.0,1616963000.0,101850000.0,1515113000.0,135731000.0,,135731000.0,347391000.0,1394313000.0,10917266000.0,4564759000.0,1011208000.0,1571898000.0,7381000.0,7381000.0,7078320000.0,35990000.0,4962459000.0,0.0,4962459000.0,4962459000.0,1974272000.0,422941000.0,6278366000.0,19481429000.0,18454724000.0,137000.0,136975000.0,LRCX
2021-06-30,USD,15892152000,11652387000.0,4418263000.0,4418263000.0,2689294000.0,3026430000.0,4421038000.0,1259425000.0,1271356000.0,1622499000.0,132365000.0,1490134000.0,1310872000.0,,1310872000.0,207528000.0,1061300000.0,9864964000.0,3527867000.0,829710000.0,967325000.0,11349000.0,11349000.0,6982782000.0,29398000.0,4960935000.0,0.0,4960935000.0,4960935000.0,1719483000.0,398727000.0,6027188000.0,15646701000.0,14684912000.0,143000.0,142501000.0,LRCX
2020-06-30,USD,14559047000,10853535000.0,4915172000.0,4915172000.0,1900024000.0,2097099000.0,3888387000.0,1053090000.0,1082827000.0,1668532000.0,168532000.0,1500000000.0,1795080000.0,,1795080000.0,146160000.0,727134000.0,9375558000.0,3162442000.0,592387000.0,457523000.0,839877000.0,839877000.0,6652616000.0,11477000.0,5795478000.0,836107000.0,4959371000.0,5795478000.0,1272655000.0,332559000.0,5172494000.0,12949889000.0,11520591000.0,145000.0,145331000.0,LRCX
2019-06-30,USD,12001333000,8560409000.0,3658219000.0,3658219000.0,1540140000.0,1455522000.0,3446459000.0,1059077000.0,963682000.0,1701547000.0,216950000.0,1484597000.0,1772984000.0,1537000.0,1772984000.0,133544000.0,425123000.0,7278029000.0,2371650000.0,376561000.0,381317000.0,667131000.0,667131000.0,5279379000.0,,4430011000.0,662308000.0,3767703000.0,4430011000.0,946641000.0,190821000.0,4673865000.0,11602573000.0,9930919000.0,144000.0,144433000.0,LRCX
2018-06-30,USD,12492433000,9149911000.0,4512257000.0,4512257000.0,1876162000.0,,3329567000.0,902547000.0,,317836000.0,317836000.0,1802740000.0,,,437338000.0,147218000.0,,5773035000.0,3150308000.0,,559391000.0,,610030000.0,2749127000.0,,1806562000.0,610030000.0,,2416592000.0,1309209000.0,942565000.0,6580043000.0,-7846476000.0,8261194000.0,157000.0,1807820000.0,LRCX
2017-06-30,USD,12122765000,9142498000.0,2377534000.0,2377534000.0,1232916000.0,1673398000.0,2980267000.0,685595000.0,757280000.0,1796668000.0,410995000.0,1385673000.0,3663628000.0,,3663628000.0,195022000.0,241799000.0,5135453000.0,2950115000.0,464643000.0,,908439000.0,908439000.0,2305538000.0,,2686658000.0,907827000.0,1778831000.0,2686658000.0,969361000.0,280186000.0,6817451000.0,5216187000.0,6249691000.0,162000.0,161723000.0,LRCX
2016-06-30,USD,12264315000,9213150000.0,5039322000.0,5039322000.0,971911000.0,1262145000.0,3056617000.0,639608000.0,721718000.0,1964921000.0,564921000.0,1400000000.0,1788612000.0,8661000.0,1788612000.0,152921000.0,209939000.0,6162246000.0,2418041000.0,348199000.0,,949494000.0,1761000.0,3981157000.0,,4318461000.0,940537000.0,3377924000.0,4320222000.0,772910000.0,134562000.0,5894517000.0,4429317000.0,4820109000.0,160000.0,160201000.0,LRCX
2015-06-30,USD,9364648000,6270849000.0,1501539000.0,4076486000.0,943346000.0,1093582000.0,3093799000.0,621418000.0,629543000.0,2115649000.0,728140000.0,1387509000.0,2574947000.0,,2574947000.0,157435000.0,185763000.0,4019696000.0,2631361000.0,300203000.0,,1359650000.0,1359650000.0,1591235000.0,,2352086000.0,1358126000.0,993960000.0,2352086000.0,649438000.0,184023000.0,5103144000.0,4302847000.0,4096855000.0,159000.0,158531000.0,LRCX
2014-06-30,USD,7993306000,4783662000.0,1452677000.0,3065644000.0,740503000.0,800616000.0,3292244000.0,543496000.0,553299000.0,2360303000.0,894078000.0,1466225000.0,54376000.0,,1612967000.0,176899000.0,159353000.0,2780222000.0,1582001000.0,223515000.0,,518267000.0,518267000.0,1456621000.0,,1323500000.0,516600000.0,806900000.0,1335469000.0,604296000.0,122662000.0,5029735000.0,3757076000.0,3575737000.0,162000.0,162350000.0,LRCX
2013-06-30,USD,7250315000,3793829000.0,1162473000.0,2497218000.0,559317000.0,602624000.0,3456486000.0,603910000.0,449102000.0,2526541000.0,1074345000.0,1452196000.0,70289000.0,,1334745000.0,106996000.0,159499000.0,2574523000.0,1404475000.0,200254000.0,,514655000.0,514655000.0,1416548000.0,,1290400000.0,513000000.0,777400000.0,1303911000.0,464528000.0,134313000.0,4488872000.0,3539830000.0,2972688000.0,163000.0,162873000.0,LRCX
2012-06-30,USD,8004652000,4415109000.0,1564752000.0,1564752000.0,632853000.0,765818000.0,3589543000.0,584596000.0,359923000.0,2686730000.0,1240427000.0,1446303000.0,2858425000.0,,1297931000.0,105973000.0,151882000.0,2682528000.0,1426928000.0,258778000.0,,511139000.0,511139000.0,1529800000.0,,1258900000.0,509600000.0,749300000.0,1258900000.0,492178000.0,219577000.0,5322124000.0,2636936000.0,2858809000.0,187000.0,186656000.0,LRCX
2012-06-04,USD,1283111000,,,,,,1283111000.0,,,,,1283111000.0,,,,,,,,,,,,,,,,,,,,,,,,,LRCX
2011-06-30,USD,4053867000,3273265000.0,1492132000.0,2122247000.0,396607000.0,590568000.0,780602000.0,270458000.0,322274000.0,216616000.0,47434000.0,169182000.0,14758000.0,,630115000.0,88935000.0,124380000.0,1584022000.0,680759000.0,163541000.0,,4782000.0,4782000.0,903263000.0,,726300000.0,3211000.0,900664000.0,726300000.0,358756000.0,51193000.0,2469845000.0,1761591000.0,2690086000.0,124000.0,123579000.0,LRCX
2010-06-30,USD,2487392000,1756661000.0,545767000.0,826457000.0,318479000.0,,730731000.0,200336000.0,276952000.0,236906000.0,67724000.0,169182000.0,,,280690000.0,65677000.0,102037000.0,719257000.0,558657000.0,121099000.0,,,4967000.0,160600000.0,,7000000000.0,4967000.0,,17645000.0,309397000.0,32493000.0,1768135000.0,1581417000.0,1966336000.0,126000.0,125946000.0,LRCX
2024-05-31,USD,38110000000,25382000000.0,9860000000.0,9860000000.0,7519000000.0,4427000000.0,9254000000.0,5000000000.0,5914000000.0,499000000.0,259000000.0,240000000.0,1722000000.0,,1722000000.0,1854000000.0,,23680000000.0,10593000000.0,2851000000.0,,1006000000.0,6000000.0,11532000000.0,3043000000.0,8903000000.0,1000000000.0,7903000000.0,8909000000.0,5248000000.0,2618000000.0,14430000000.0,,965000000.0,3000000.0,1508000000.0,NKE
2023-05-31,USD,37531000000,25202000000.0,7441000000.0,7441000000.0,8454000000.0,4131000000.0,9434000000.0,5081000000.0,5634000000.0,555000000.0,274000000.0,281000000.0,3234000000.0,,3234000000.0,1942000000.0,,23527000000.0,9256000000.0,2862000000.0,,6000000.0,6000000.0,12610000000.0,3211000000.0,8927000000.0,0.0,8927000000.0,8933000000.0,5298000000.0,2558000000.0,14004000000.0,,1358000000.0,3000000.0,1536300000.0,NKE
2022-05-31,USD,40321000000,28213000000.0,8574000000.0,8574000000.0,8420000000.0,4667000000.0,9163000000.0,4791000000.0,5306000000.0,570000000.0,286000000.0,284000000.0,,,4423000000.0,2129000000.0,,25040000000.0,10730000000.0,3358000000.0,,510000000.0,10000000.0,12587000000.0,3197000000.0,9420000000.0,500000000.0,8920000000.0,9430000000.0,6220000000.0,2613000000.0,15281000000.0,,3476000000.0,3000000.0,1571900000.0,NKE
2021-05-31,USD,37740000000,26291000000.0,9889000000.0,13476000000.0,6854000000.0,4463000000.0,8528000000.0,4904000000.0,5157000000.0,511000000.0,269000000.0,242000000.0,3587000000.0,,3587000000.0,1498000000.0,,24973000000.0,9674000000.0,2836000000.0,,2000000.0,2000000.0,12344000000.0,3398000000.0,9413000000.0,0.0,9413000000.0,9415000000.0,6063000000.0,2955000000.0,12767000000.0,,3179000000.0,3000000.0,1579300000.0,NKE
2020-05-31,USD,31342000000,20556000000.0,8348000000.0,8787000000.0,7367000000.0,2749000000.0,8460000000.0,4866000000.0,4795000000.0,497000000.0,274000000.0,223000000.0,439000000.0,,439000000.0,1653000000.0,,23287000000.0,8284000000.0,2248000000.0,,696000000.0,248000000.0,12319000000.0,3358000000.0,9409000000.0,3000000.0,9406000000.0,9657000000.0,4982000000.0,2684000000.0,8055000000.0,,-191000000.0,3000000.0,1555800000.0,NKE
2019-05-31,USD,23717000000,16525000000.0,4466000000.0,4663000000.0,5622000000.0,4272000000.0,5181000000.0,4744000000.0,4725000000.0,437000000.0,283000000.0,154000000.0,197000000.0,,197000000.0,1968000000.0,,14677000000.0,7866000000.0,2612000000.0,,15000000.0,9000000.0,3464000000.0,,3470000000.0,6000000.0,3464000000.0,3479000000.0,4776000000.0,3347000000.0,9040000000.0,,1643000000.0,3000000.0,1570400000.0,NKE
2018-05-31,USD,22536000000,15134000000.0,4249000000.0,5245000000.0,5261000000.0,3498000000.0,4893000000.0,4454000000.0,4437000000.0,439000000.0,285000000.0,154000000.0,996000000.0,,996000000.0,1130000000.0,,12724000000.0,6040000000.0,2279000000.0,,342000000.0,336000000.0,3468000000.0,,3474000000.0,6000000.0,3468000000.0,3810000000.0,3045000000.0,,9812000000.0,,3517000000.0,3000000.0,1605500000.0,NKE
2017-05-31,USD,23259000000,16061000000.0,3808000000.0,6179000000.0,5055000000.0,3677000000.0,4411000000.0,3989000000.0,3969000000.0,422000000.0,283000000.0,139000000.0,,,2371000000.0,1150000000.0,,10852000000.0,5474000000.0,2048000000.0,,331000000.0,325000000.0,3471000000.0,,3477000000.0,6000000.0,3471000000.0,3802000000.0,2815000000.0,,12407000000.0,,6907000000.0,3000000.0,1646700000.0,NKE
